item	sent	token_id	word	depth	ind	brn
6	251	14	at	7	1.1486674547195435	6.356775829568505
6	251	15	the	8	0.9814472198486328	6.249162519350648
6	251	16	tiny	8	8.334310531616211	13.602025831118226
6	251	17	water	8	5.661269187927246	10.928984487429261
6	251	18	snail	8	13.47781753540039	18.745532834902406
6	251	19	.	2	0.024146752431988716	0.595421927049756
6	252	0	Abby	3	12.871906280517578	14.165978848934174
6	252	1	said	4	2.8473305702209473	6.3066099137067795
6	252	2	that	5	0.0014424644177779555	3.586781667894684
6	252	3	he	7	2.4385299682617188	6.189125150442123
6	252	4	would	7	2.6976428031921387	6.346965126693249
6	252	5	grow	8	6.866994380950928	10.860298685729504
6	252	6	and	3	0.4092382788658142	1.104234203696251
6	252	7	then	4	1.0702569484710693	6.300837799906731
6	252	8	pulled	4	5.781487464904785	6.520569816231728
6	252	9	her	5	2.275590419769287	3.7707796841859818
6	252	10	pajama	5	12.447834014892578	13.943023279309273
6	252	11	bottoms	5	8.069656372070312	9.564845636487007
6	252	12	up	5	3.4381330013275146	6.522213235497475
6	252	13	again	5	4.407584190368652	7.491664424538612
6	252	14	before	5	3.337865114212036	7.825466886162758
6	252	15	she	7	2.1520752906799316	6.697157559916377
6	252	16	got	7	4.591910362243652	9.129522934556007
6	252	17	into	8	0.9991329312324524	7.280731037259102
6	252	18	bed	9	4.984649181365967	11.284752009436488
6	252	19	,	4	0.028903834521770477	0.7679861858487129
6	252	20	for	5	4.806171417236328	7.392859235405922
6	252	21	they	7	3.686522960662842	6.399532537907362
6	252	22	were	7	1.2792967557907104	3.9605855233967304
6	252	23	always	8	3.854287624359131	9.017090369015932
6	252	24	falling	8	5.8060150146484375	9.23033719137311
6	252	25	down	9	2.363034725189209	9.19195656850934
6	252	26	.	2	0.003133151913061738	0.5744083265308291
6	253	0	Usually	4	5.439057350158691	12.106568276882172
6	253	1	,	3	0.0803985446691513	3.6258200854063034
6	253	2	Abby	5	12.061321258544922	17.756469517946243
6	253	3	's	5	3.921926975250244	9.617075234651566
6	253	4	mom	4	7.339907646179199	11.2798652946949
6	253	5	got	4	5.334457874298096	8.965382561087608
6	253	6	up	5	1.3030434846878052	8.866333112120628
6	253	7	at	5	2.696744441986084	7.318511709570885
6	253	8	the	7	0.5033977627754211	6.593679446727037
6	253	9	crack	7	9.622393608093262	15.712675292044878
6	253	10	of	7	0.14760541915893555	5.019043285399675
6	253	11	dawn	8	10.068652153015137	14.96168815344572
6	253	12	,	2	0.5542342066764832	1.1255093812942505
6	253	13	but	2	1.2116823196411133	1.7829574942588806
6	253	14	it	4	2.7116384506225586	3.5344778187572956
6	253	15	was	4	1.26278817653656	1.9857787750661373
6	253	16	Abby	6	13.86066722869873	16.238274600356817
6	253	17	who	7	0.8134565949440002	6.736745025962591
6	253	18	jumped	9	6.104124546051025	14.740573697723448
6	253	19	out	10	1.9992637634277344	13.400334411300719
6	253	20	of	10	5.829249858856201	15.513645821250975
6	253	21	bed	11	7.548555374145508	17.26861117873341
6	253	22	first	10	4.876425266265869	17.709461980499327
6	253	23	the	10	2.8425445556640625	16.932602220214903
6	253	24	next	10	2.29226016998291	16.38231783453375
6	253	25	morning	10	2.639970302581787	16.730027967132628
6	253	26	and	8	0.20588620007038116	5.930251964367926
6	253	27	switched	9	6.775591850280762	12.529616496525705
6	253	28	on	10	2.843719244003296	10.61295714136213
6	253	29	the	11	0.8753913640975952	8.121052823029459
6	253	30	light	11	6.051416397094727	13.29707785602659
6	253	31	in	11	4.15735387802124	10.382716893218458
6	253	32	her	13	3.718919515609741	11.66326458286494
6	253	33	fish	13	9.9432373046875	17.8875823719427
6	253	34	tank	13	8.458943367004395	16.403288434259593
6	253	35	,	12	0.3834885358810425	6.626272867433727
6	253	36	which	14	0.12410199642181396	8.702792446129024
6	253	37	contained	15	9.899971961975098	18.46379218902439
6	253	38	three	16	5.5404052734375	14.15806199517101
6	253	39	fish	16	7.399114608764648	16.01677133049816
6	253	40	.	2	0.014774550683796406	0.5860497253015637
6	254	0	At	4	2.2670512199401855	8.95099538564682
6	254	1	first	5	5.208550453186035	11.98078416287899
6	254	2	,	3	0.015768950805068016	3.56119049154222
6	254	3	she	4	3.4322118759155273	7.156067997217178
6	254	4	could	4	3.4675979614257812	7.08297985047102
6	254	5	see	5	3.567575216293335	7.7904357239604
6	254	6	neither	7	7.644254684448242	13.495745114982128
6	254	7	hide	8	12.286428451538086	20.61356108635664
6	254	8	nor	7	0.9500266313552856	6.801517061889172
6	254	9	hair	8	8.432883262634277	14.394864797592163
6	254	10	of	7	1.7216320037841797	7.708508901298046
6	254	11	the	8	1.8787342309951782	7.91932313144207
6	254	12	snail	8	10.579497337341309	16.6200862377882
6	254	13	,	2	0.5910485982894897	1.162323772907257
6	254	14	but	2	1.2136664390563965	1.7849416136741638
6	254	15	then	4	2.695011615753174	6.689417295157909
6	254	16	she	4	2.432328224182129	3.231081746518612
6	254	17	spotted	4	9.438994407653809	10.130290508270264
6	254	18	him	5	2.297696113586426	3.0397308096289635
6	254	19	.	2	0.023812612518668175	0.5950877871364355
6	255	0	It	3	2.7056021690368652	3.9996747374534607
6	255	1	had	3	4.081607818603516	4.7795220464468
6	255	2	taken	4	4.071951389312744	5.689217314124107
6	255	3	Abby	5	17.214977264404297	19.08782871067524
6	255	4	a	5	1.3876020908355713	5.768641456961632
6	255	5	while	5	5.04248046875	9.42351983487606
6	255	6	to	6	0.25154349207878113	4.668278235942125
6	255	7	find	7	4.352835655212402	8.78041769284755
6	255	8	<cunkory>	8	14.742274284362793	19.792004239745438
6	255	9	because	5	1.5661901235580444	6.985699042677879
6	255	10	he	7	1.1391735076904297	6.704865548759699
6	255	11	was	7	2.2778420448303223	7.81375851854682
6	255	12	clinging	8	7.847908020019531	14.553896930068731
6	255	13	to	9	0.12906847894191742	7.040283005684614
6	255	14	the	11	0.7859209775924683	8.999115146696568
6	255	15	glass	11	7.91691255569458	16.13010672479868
6	255	16	near	11	8.536029815673828	15.669936798512936
6	255	17	the	12	0.4800209701061249	7.622439292259514
6	255	18	bottom	12	6.568681716918945	13.711100039072335
6	255	19	,	8	0.0251737292855978	6.731162639334798
6	255	20	right	9	5.807389259338379	15.554898049682379
6	255	21	next	9	6.291982650756836	16.039491441100836
6	255	22	to	10	0.08606922626495361	10.218195136636496
6	255	23	the	11	0.9554963707923889	11.148089364171028
6	255	24	gravel	11	11.905935287475586	22.098528280854225
6	255	25	.	2	0.028004374355077744	0.5992795489728451
6	256	0	At	3	2.5267484188079834	6.259144723415375
6	256	1	school	4	8.610529899597168	12.447031565010548
6	256	2	that	4	6.219019412994385	14.097151696681976
6	256	3	day	4	2.737474203109741	10.615606486797333
6	256	4	,	2	0.014232320711016655	0.585507495328784
6	256	5	Abby	4	12.010636329650879	14.672807693481445
6	256	6	,	3	0.1293855756521225	0.9397599548101425
6	256	7	encouraged	4	8.468720436096191	12.3083256483078
6	256	8	by	5	0.2403876930475235	4.311479672789574
6	256	9	her	6	4.759077072143555	8.850778568536043
6	256	10	teacher	6	8.85800552368164	12.949707020074129
6	256	11	,	3	0.0042283423244953156	0.8146027214825153
6	256	12	wrote	3	5.80618953704834	6.441484034061432
6	256	13	excitedly	4	6.168132781982422	10.412430346012115
6	256	14	about	4	2.702327013015747	4.857531726360321
6	256	15	the	6	0.8507585525512695	4.148458927869797
6	256	16	small	7	6.787420749664307	14.359029740095139
6	256	17	and	7	0.28203085064888	7.853639841079712
6	256	18	mysterious	7	8.775229454040527	16.34683844447136
6	256	19	Mr.	6	7.770163536071777	11.067863911390305
6	256	20	<cunkory>	6	9.69357967376709	12.991280049085617
6	256	21	,	5	0.2768562436103821	2.582184284925461
6	256	22	who	7	0.5741661787033081	3.762974865734577
6	256	23	you	8	5.6729736328125	12.05774057423696
6	256	24	could	8	3.1803908348083496	6.380245653446764
6	256	25	mistake	9	11.382566452026367	14.99555513029918
6	256	26	for	10	2.167363166809082	6.930975643452257
6	256	27	a	12	1.8993117809295654	8.083415818866342
6	256	28	piece	12	5.203420162200928	11.387524200137705
6	256	29	of	12	0.013914130628108978	5.038037167396396
6	256	30	gravel	13	9.371808052062988	14.411152713466436
6	256	31	.	2	0.0016637305961921811	0.5729389052139595
6	257	0	He	4	2.289524793624878	6.240122824907303
6	257	1	seemed	4	6.191478729248047	9.810772709548473
6	257	2	an	5	3.1801724433898926	9.763579897582531
6	257	3	ideal	5	6.024394989013672	12.60780244320631
6	257	4	pet	5	9.139135360717773	15.722542814910412
6	257	5	for	5	2.2817599773406982	7.319458894431591
6	257	6	her	6	2.521341562271118	7.612193550914526
6	257	7	,	2	0.562736988067627	1.1340121626853943
6	257	8	some	4	4.592253684997559	10.85346645116806
6	257	9	of	4	0.024135231971740723	3.070873422548175
6	257	10	the	6	0.36800235509872437	4.8041124464944005
6	257	11	girls	6	5.631356239318848	10.067466330714524
6	257	12	in	6	0.9444799423217773	5.045102310366929
6	257	13	her	7	4.222344875335693	8.336652219295502
6	257	14	class	7	6.44395112991333	10.558258473873138
6	257	15	teased	3	13.351445198059082	13.967127282172441
6	257	16	,	3	1.0001031160354614	1.6157852001488209
6	257	17	because	4	3.800564765930176	7.227629620581865
6	257	18	Abby	6	17.098140716552734	20.679410193115473
6	257	19	was	6	1.9097354412078857	5.493371907621622
6	257	20	also	7	3.017549514770508	8.793756190687418
6	257	21	very	7	4.557488918304443	9.711470190435648
6	257	22	small	7	4.631496429443359	9.785477701574564
6	257	23	.	2	0.0033350344747304916	0.5746102090924978
6	258	0	That	3	2.9603631496429443	4.25443571805954
6	258	1	evening	3	5.869839668273926	7.163912236690521
6	258	2	,	2	0.008576110005378723	0.5798512846231461
6	258	3	Abby	3	13.25378131866455	14.059205129742622
6	258	4	turned	4	4.2073163986206055	7.587010331451893
6	258	5	on	5	2.792473793029785	7.637659139931202
6	258	6	the	5	1.272467017173767	5.511953063309193
6	258	7	light	5	6.488986015319824	10.72847206145525
6	258	8	and	3	0.14281906187534332	0.7950430735945702
6	258	9	found	4	4.541114807128906	5.217741077765822
6	258	10	Mr.	6	6.766980171203613	8.862691385671496
6	258	11	<cunkory>	6	10.47475528717041	12.570466501638293
6	258	12	clinging	7	7.646544933319092	13.673344319686294
6	258	13	to	8	0.08133629709482193	6.3404408525675535
6	258	14	the	9	1.138736367225647	7.4189923740923405
6	258	15	pond	9	13.967510223388672	20.247766230255365
6	258	16	weed	9	16.015878677368164	22.296134684234858
6	258	17	and	6	0.4272478222846985	3.2635214384645224
6	258	18	bobbing	7	10.359671592712402	13.232182467356324
6	258	19	about	8	5.999508857727051	11.144302571192384
6	258	20	in	8	1.8538042306900024	5.648821318522096
6	258	21	the	9	1.0508426427841187	4.870296074077487
6	258	22	air	9	5.347724437713623	9.167177869006991
6	258	23	bubbles	9	10.979656219482422	14.79910965077579
6	258	24	.	2	0.002697165124118328	0.5739723397418857
6	259	0	'	3	8.45625114440918	12.001672685146332
6	259	1	That	4	3.2556025981903076	7.463426887989044
6	259	2	looks	4	6.597339630126953	10.170289708301425
6	259	3	fun	5	5.1177496910095215	10.918915940448642
6	259	4	!	3	3.559068202972412	7.104489743709564
6	259	5	'	3	8.690580368041992	12.236001908779144
6	259	6	Abby	3	12.270594596862793	13.124972075223923
6	259	7	exclaimed	3	7.7797770500183105	8.389181539416313
6	259	8	.	2	0.0029767509549856186	0.574251925572753
6	260	0	She	3	3.919424533843994	5.21349710226059
6	260	1	tried	4	5.477959156036377	8.032440677285194
6	260	2	to	6	0.010043205693364143	3.21834234893322
6	260	3	imagine	7	6.573276519775391	9.807508422061801
6	260	4	what	9	0.22837580740451813	6.725976912304759
6	260	5	it	10	3.014164447784424	7.825890650041401
6	260	6	must	10	5.942753791809082	10.487037026323378
6	260	7	be	11	0.2183641642332077	4.834947259165347
6	260	8	like	12	9.16238021850586	16.87761424575001
6	260	9	to	14	0.006328423973172903	12.17762156156823
6	260	10	have	15	4.289256572723389	16.5073563773185
6	260	11	to	17	0.03187326714396477	14.679352892562747
6	260	12	hang	18	8.489141464233398	23.218062886968255
6	260	13	on	19	2.390500545501709	18.604344258084893
6	260	14	to	19	3.1506004333496094	19.51262272335589
6	260	15	things	20	7.508017539978027	24.114498103037477
6	260	16	all	19	2.791041135787964	22.427907714620233
6	260	17	day	19	1.59495210647583	21.2318186853081
6	260	18	and	3	0.5994645357131958	1.2632596641778946
6	260	19	decided	4	5.534082412719727	6.242233362048864
6	260	20	the	7	2.462146282196045	4.364620644599199
6	260	21	answer	7	6.1535964012146	8.056070763617754
6	260	22	was	7	0.8684108853340149	2.780132532119751
6	260	23	that	8	0.1854686290025711	4.73759163916111
6	260	24	it	10	3.3100767135620117	7.981956975534558
6	260	25	was	10	1.1676664352416992	5.813741574063897
6	260	26	probably	11	4.368194103240967	11.390026459470391
6	260	27	very	11	3.9274723529815674	10.03676081635058
6	260	28	tiring	11	10.503856658935547	16.61314512230456
6	260	29	.	2	0.011689617298543453	0.5829647919163108
6	261	0	Abby	3	12.871906280517578	14.165978848934174
6	261	1	told	3	5.768317699432373	6.46331362426281
6	261	2	her	4	2.9556469917297363	3.6883907318115234
6	261	3	mom	4	7.223242282867432	7.955986022949219
6	261	4	that	4	0.00018094333063345402	0.9552218899334548
6	261	5	she	6	2.8256702423095703	3.9032209860160947
6	261	6	thought	6	4.682438850402832	5.699322105385363
6	261	7	<cunkory>	9	15.829788208007812	17.22076899278909
6	261	8	had	9	1.3991948366165161	2.819727619178593
6	261	9	grown	10	5.297817230224609	7.22368695307523
6	261	10	a	11	2.001060724258423	5.993241091258824
6	261	11	bit	11	3.600996255874634	7.593176622875035
6	261	12	the	4	2.57102108001709	12.254355475306511
6	261	13	next	4	2.7686967849731445	12.452031180262566
6	261	14	day	4	1.3707414865493774	11.054075881838799
6	261	15	at	4	2.8155829906463623	6.344084069132805
6	261	16	breakfast	5	8.474218368530273	12.095618605613708
6	261	17	.	2	0.006341454107314348	0.5776166287250817
6	262	0	'	2	9.796788215637207	10.368063390254974
6	262	1	Just	5	4.477847099304199	13.97545713186264
6	262	2	as	4	4.386011123657227	10.157980382442474
6	262	3	well	4	0.36732012033462524	6.139289379119873
6	262	4	if	4	0.4126616418361664	7.229671508073807
6	262	5	he	6	3.818267822265625	10.713169727474451
6	262	6	's	6	2.794020652770996	9.687795743346214
6	262	7	going	7	1.9530164003372192	9.833682164549828
6	262	8	to	9	0.00017891713650897145	8.035381938854698
6	262	9	be	10	1.2605245113372803	9.324628934962675
6	262	10	gobbled	11	10.37130355834961	19.49192749033682
6	262	11	up	12	1.3155722618103027	13.177070245845243
6	262	12	like	12	5.101372241973877	15.499815569026396
6	262	13	that	13	2.0745601654052734	12.567077376646921
6	262	14	,	2	0.1430523842573166	0.7143275588750839
6	262	15	'	2	5.010591506958008	5.581866681575775
6	262	16	her	3	7.0093994140625	7.819637879729271
6	262	17	mom	3	5.6564741134643555	6.466712579131126
6	262	18	responded	3	9.779935836791992	10.422747515141964
6	262	19	who	4	1.7554404735565186	13.474848210811615
6	262	20	was	5	2.325448989868164	12.665565798990428
6	262	21	busy	6	5.46212100982666	17.387039969675243
6	262	22	preparing	8	11.033876419067383	27.37650949973613
6	262	23	breakfast	9	7.809072971343994	25.153947901912034
6	262	24	.	2	0.051752787083387375	0.6230279617011547
6	263	0	Abby	3	12.871906280517578	14.165978848934174
6	263	1	<unkal>	3	13.936677932739258	14.631673857569695
6	263	2	that	4	0.20743346214294434	6.102546498179436
6	263	3	she	7	4.887833595275879	14.787484901025891
6	263	4	did	7	3.7342007160186768	13.31294602714479
6	263	5	n't	7	0.22015686333179474	9.798902174457908
6	263	6	want	8	2.9816017150878906	12.637018321081996
6	263	7	him	10	2.3557255268096924	14.023878900334239
6	263	8	to	10	0.08023056387901306	10.067917538806796
6	263	9	get	11	3.8874454498291016	13.895212564617395
6	263	10	too	12	4.251148700714111	16.831930074840784
6	263	11	big	12	4.692327499389648	17.27310887351632
6	263	12	or	5	4.317822456359863	10.229786591604352
6	263	13	he	7	1.2310899496078491	7.371658900752664
6	263	14	would	7	3.1296212673187256	9.21056423522532
6	263	15	n't	7	0.4051657021045685	6.486108670011163
6	263	16	be	8	1.8484833240509033	8.021632561460137
6	263	17	cute	9	10.835870742797852	18.27620638348162
6	263	18	anymore	9	2.988596200942993	12.648702988401055
6	263	19	.	2	0.004174091853201389	0.5754492664709687
6	264	0	'	3	8.45625114440918	12.001672685146332
6	264	1	Small	5	7.388587474822998	13.389293491840363
6	264	2	things	5	7.505078315734863	13.505784332752228
6	264	3	,	4	0.33444181084632874	4.542266100645065
6	264	4	not	5	6.162053108215332	11.522909343242645
6	264	5	big	5	6.554281711578369	11.915137946605682
6	264	6	things	5	4.142083168029785	9.502939403057098
6	264	7	,	4	0.13650989532470703	4.344334185123444
6	264	8	are	4	0.8380623459815979	4.465129718184471
6	264	9	cute	5	9.046112060546875	13.949426218867302
6	264	10	,	4	0.13671162724494934	3.7637789994478226
6	264	11	right	5	6.407797813415527	12.126983925700188
6	264	12	?	3	4.0957841873168945	7.641205728054047
6	264	13	'	3	5.986227989196777	9.53164952993393
6	264	14	she	3	5.143693923950195	5.782637268304825
6	264	15	asked	3	2.518486261367798	3.100772983394563
6	264	16	,	3	0.06131405755877495	0.6436007795855403
6	264	17	half	4	8.267376899719238	11.097370511852205
6	264	18	to	5	2.2148213386535645	8.582416421733797
6	264	19	herself	6	4.238772869110107	10.657828650437295
6	264	20	.	2	0.002283824374899268	0.5735589989926666
6	265	0	The	4	1.6485979557037354	5.59919598698616
6	265	1	next	4	6.571625709533691	10.522223740816116
6	265	2	day	4	3.3010716438293457	7.251669675111771
6	265	3	in	4	0.825912594795227	7.858377993106842
6	265	4	art	5	9.135966300964355	16.198975490406156
6	265	5	class	5	6.755395889282227	13.818405078724027
6	265	6	,	3	0.038599561899900436	3.5840211026370525
6	265	7	Abby	4	13.763070106506348	17.516205236315727
6	265	8	needed	4	7.291489601135254	10.916081994771957
6	265	9	two	6	5.554847717285156	10.69201871752739
6	265	10	pieces	6	6.425732612609863	11.562903612852097
6	265	11	of	6	0.300142765045166	4.807480677962303
6	265	12	paper	7	6.63608455657959	11.173782171681523
6	265	13	that	7	0.09742219746112823	8.937913402915001
6	265	14	were	8	2.0482490062713623	10.544111832976341
6	265	15	very	9	4.170255661010742	14.200410589575768
6	265	16	expensive	9	4.981537818908691	15.011692747473717
6	265	17	,	4	0.041473712772130966	3.6660661064088345
6	265	18	to	6	3.234516143798828	7.9199768006801605
6	265	19	draw	7	6.6842546463012695	11.388590220361948
6	265	20	an	8	3.9188151359558105	8.816900316625834
6	265	21	elephant	8	8.227266311645508	13.12535149231553
6	265	22	,	2	0.4951854348182678	1.0664606094360352
6	265	23	but	2	1.050107479095459	1.6213826537132263
6	265	24	the	4	1.8954410552978516	2.726354718208313
6	265	25	teacher	4	7.2157392501831055	8.046652913093567
6	265	26	did	5	4.575040817260742	8.135783359408379
6	265	27	n't	5	0.2882283329963684	3.848970875144005
6	265	28	mind	6	5.111786842346191	8.766863003373146
6	265	29	Abby	8	17.291717529296875	24.91210998594761
6	265	30	using	8	4.4449872970581055	9.017757073044777
6	265	31	the	9	1.6701091527938843	6.357732228934765
6	265	32	expensive	9	9.421344757080078	14.108967833220959
6	265	33	paper	9	6.686813831329346	11.374436907470226
6	265	34	because	7	2.138077735900879	9.932894363999367
6	265	35	she	9	2.0531394481658936	9.950608864426613
6	265	36	was	10	2.8648977279663086	13.283843155950308
6	265	37	pleased	11	7.240163803100586	18.91683864220977
6	265	38	with	12	0.6044628024101257	12.908502396196127
6	265	39	the	13	1.8229994773864746	14.153135484084487
6	265	40	drawing	13	9.552108764648438	21.88224477134645
6	265	41	and	9	0.25753670930862427	8.129598077386618
6	265	42	wanted	10	5.518167018890381	13.42024352401495
6	265	43	it	11	2.277988910675049	11.67197086662054
6	265	44	on	11	2.2069034576416016	11.736235164105892
6	265	45	the	12	0.746630847454071	10.305535910651088
6	265	46	wall	12	5.021748065948486	14.580653129145503
6	265	47	.	2	0.015062288381159306	0.5863374629989266
6	266	0	The	4	1.2790546417236328	4.501856982707977
6	266	1	teacher	4	9.775029182434082	12.997831523418427
6	266	2	,	3	0.25473302602767944	1.548805594444275
6	266	3	who	5	0.15671807527542114	2.8264229744672775
6	266	4	was	6	2.3541338443756104	5.068046518601477
6	266	5	always	7	3.7409253120422363	8.579691358841956
6	266	6	very	7	4.423895835876465	8.557751604355872
6	266	7	encouraging	7	10.3826904296875	14.516546198166907
6	266	8	,	3	0.016143443062901497	1.310216011479497
6	266	9	remarked	4	9.484408378601074	12.87640517205
6	266	10	that	5	0.008522095158696175	4.4292201939970255
6	266	11	the	8	0.8903146982192993	6.96225911192596
6	266	12	drawing	8	9.059066772460938	15.131011186167598
6	266	13	Abby	10	16.876588821411133	26.156212558969855
6	266	14	had	10	1.7132666110992432	10.902691524475813
6	266	15	made	11	4.36887264251709	13.907314758747816
6	266	16	was	7	1.7173833847045898	6.2272188644856215
6	266	17	very	8	4.202093601226807	10.018995402380824
6	266	18	creative	8	6.643855094909668	12.460756896063685
6	266	19	and	3	0.47067368030548096	1.142056755721569
6	266	20	<unkal>	4	12.836334228515625	13.531510127708316
6	266	21	at	5	3.1277918815612793	6.514232410117984
6	266	22	Abby	6	17.698266983032227	21.11260998994112
6	266	23	,	3	0.4226563572883606	1.0940394327044487
6	266	24	giving	5	5.352668285369873	7.45472975820303
6	266	25	her	6	2.6481380462646484	4.934629790484905
6	266	26	the	7	1.94718599319458	4.801717929542065
6	266	27	seal	7	10.964224815368652	13.818756751716137
6	266	28	of	7	0.21916282176971436	2.593726895749569
6	266	29	approval	8	11.548405647277832	13.961101103574038
6	266	30	.	2	0.001645878772251308	0.5729210533900186
6	267	0	Back	3	5.916730880737305	9.977124154567719
6	267	1	at	4	2.9866561889648438	7.843544363975525
6	267	2	home	5	3.6023623943328857	8.509594421833754
6	267	3	,	2	0.01486921962350607	0.5861443942412734
6	267	4	Mom	4	12.192099571228027	14.79762415587902
6	267	5	,	3	0.8431029319763184	1.6586670130491257
6	267	6	convinced	4	7.399652481079102	11.687775537371635
6	267	7	by	5	1.9374895095825195	7.965547248721123
6	267	8	Abby	6	14.495561599731445	20.56203181669116
6	267	9	to	6	0.07915180176496506	8.628498911857605
6	267	10	clean	7	6.895151615142822	15.457367065362632
6	267	11	out	8	1.6422659158706665	11.613336804322898
6	267	12	the	8	1.2166123390197754	9.938470083288848
6	267	13	tank	8	8.701732635498047	17.42359037976712
6	267	14	,	3	0.005906982813030481	0.8214710638858378
6	267	15	was	3	2.532583713531494	3.1902858316898346
6	267	16	cleaning	4	9.408464431762695	10.888199776411057
6	267	17	with	5	2.9454259872436523	6.150162190198898
6	267	18	a	7	1.878042459487915	5.980440150946379
6	267	19	special	7	6.559466361999512	10.661864053457975
6	267	20	vacuum	7	9.261948585510254	13.364346276968718
6	267	21	,	6	0.7257601022720337	3.9666974656283855
6	267	22	or	6	1.8582308292388916	5.0991681925952435
6	267	23	'	7	10.906120300292969	14.240468356758356
6	267	24	<cunking>	7	8.200295448303223	11.53464350476861
6	267	25	'	7	4.626485347747803	7.96083340421319
6	267	26	.	2	0.018673105165362358	0.5899482797831297
6	268	0	'	3	9.608672142028809	18.143079221248627
6	268	1	Where	4	1.9272328615188599	11.453571081161499
6	268	2	's	4	2.925243377685547	11.475926322862506
6	268	3	Mr.	5	5.734567642211914	14.331293759867549
6	268	4	<cunkory>	5	9.709234237670898	18.305960355326533
6	268	5	?	3	0.39326149225234985	8.927668571472168
6	268	6	'	3	5.811337471008301	14.345744550228119
6	268	7	Abby	3	11.733089447021484	12.44209834933281
6	268	8	asked	3	2.6800074577331543	3.270977945998311
6	268	9	first	5	6.260866641998291	14.154227705672383
6	268	10	thing	5	7.858791351318359	15.752152414992452
6	268	11	when	5	0.09731686115264893	6.0803276021033525
6	268	12	she	6	2.030775308609009	6.526118900626898
6	268	13	came	6	3.2736921310424805	7.751892598345876
6	268	14	home	7	5.845184326171875	14.678593190386891
6	268	15	from	7	2.9447507858276367	8.96567097492516
6	268	16	school	8	7.185815811157227	13.266071097925305
6	268	17	.	2	0.0027713484596461058	0.5740465230774134
6	269	0	'	2	9.796788215637207	10.368063390254974
6	269	1	On	4	2.62467622756958	10.853765904903412
6	269	2	the	5	0.8237389326095581	9.10913860052824
6	269	3	side	5	5.6461639404296875	13.93156360834837
6	269	4	,	3	0.43417084217071533	5.860165655612946
6	269	5	'	2	4.44017219543457	5.011447370052338
6	269	6	Mom	3	10.712952613830566	11.902731001377106
6	269	7	replied	3	6.636983871459961	7.266141630709171
6	269	8	.	2	0.03548325225710869	0.606758426874876
6	270	0	And	2	2.1714415550231934	2.7427167296409607
6	270	1	then	3	2.8696677684783936	6.642629563808441
6	270	2	she	3	3.837946891784668	4.708895206451416
6	270	3	added	3	7.188085556030273	7.8777293637394905
6	270	4	,	3	0.5030761957168579	1.192720003426075
6	270	5	'	4	9.407938957214355	11.870305366814137
6	270	6	Do	5	3.0172810554504395	7.965654201805592
6	270	7	n't	5	0.054278187453746796	5.002651333808899
6	270	8	worry	6	4.183951377868652	9.2435562312603
6	270	9	.	4	1.8673160076141357	4.329682417213917
6	271	0	I	3	1.5181318521499634	2.812204420566559
6	271	1	went	3	5.850537300109863	6.563413813710213
6	271	2	extra	4	14.62971019744873	16.933111861348152
6	271	3	slowly	4	5.982093334197998	8.28549499809742
6	271	4	since	4	3.6959118843078613	7.946159556508064
6	271	5	it	6	2.7405612468719482	7.061440300196409
6	271	6	's	6	2.1199722290039062	6.484442479908466
6	271	7	better	7	5.388972282409668	11.384666688740253
6	271	8	to	8	0.25828519463539124	9.941120222210884
6	271	9	be	9	2.9294273853302	12.681787721812725
6	271	10	safe	10	6.419456481933594	17.48211895674467
6	271	11	than	11	7.549854278564453	20.643911711871624
6	271	12	sorry	12	8.078121185302734	25.090008608996868
6	271	13	.	4	3.070464611053467	7.32071228325367
6	271	14	'	2	4.476207733154297	5.047482907772064
6	272	0	Abby	4	10.942062377929688	14.892660409212112
6	272	1	looked	4	6.789778232574463	10.430182315409184
6	272	2	on	5	4.300215244293213	8.398239828646183
6	272	3	all	7	5.635834693908691	10.816679012030363
6	272	4	sides	7	4.04475212097168	9.225596439093351
6	272	5	of	7	0.04305620491504669	4.294940050691366
6	272	6	the	8	0.6436732411384583	4.8994034780189395
6	272	7	tank	8	9.324670791625977	13.580401028506458
6	272	8	,	2	0.6631388664245605	1.2344140410423279
6	272	9	but	2	1.4328709840774536	2.004146158695221
6	272	10	there	4	3.9825825691223145	4.770773530006409
6	272	11	was	4	0.9663331508636475	1.5968741197139025
6	272	12	no	6	1.407922387123108	2.5036332327872515
6	272	13	sign	6	5.629222869873047	6.72493371553719
6	272	14	of	6	0.24162988364696503	1.245897339656949
6	272	15	the	8	1.283810019493103	3.698290007188916
6	272	16	water	8	6.247149467468262	8.661629455164075
6	272	17	snail	8	14.330883026123047	16.74536301381886
6	272	18	that	9	1.1468440294265747	4.190916316583753
6	272	19	she	10	2.419127941131592	7.029366015456617
6	272	20	had	10	1.243539810180664	4.068070693872869
6	272	21	discovered	11	6.3046369552612305	9.424368186853826
6	272	22	a	14	0.8578877449035645	13.34596066083759
6	272	23	couple	14	0.9388067722320557	13.426879688166082
6	272	24	of	14	0.007614397909492254	9.499658700544387
6	272	25	days	15	2.8670778274536133	12.363033595029265
6	272	26	ago	12	0.1465206891298294	6.722160934470594
6	272	27	.	2	0.01673446223139763	0.588009636849165
6	273	0	She	3	3.919424533843994	5.213524758815765
6	273	1	was	3	2.3928024768829346	3.056641697883606
6	273	2	very	4	3.358691930770874	5.573920488357544
6	273	3	sad	4	6.010166168212891	8.22539472579956
6	273	4	.	2	0.05636858567595482	0.627667959779501
